filename;width;height;class;xmin;ymin;xmax;ymax
frame6475_jpg.rf.7c3ed899c183a244e6cff2c4d5a23035.jpg;640;640;Wheel;69;293;522;384
frame6475_jpg.rf.7c3ed899c183a244e6cff2c4d5a23035.jpg;640;640;Shelling;92;340;230;375
frame6475_jpg.rf.7c3ed899c183a244e6cff2c4d5a23035.jpg;640;640;Cracks-Scratches;313;368;415;383
frame5982_jpg.rf.7f1a94b77fa35d8dee4ff6191174e8dc.jpg;640;640;Wheel;114;296;493;408
frame5982_jpg.rf.7f1a94b77fa35d8dee4ff6191174e8dc.jpg;640;640;Cracks-Scratches;273;391;298;398
frame5982_jpg.rf.7f1a94b77fa35d8dee4ff6191174e8dc.jpg;640;640;Shelling;368;373;484;399
frame2302_jpg.rf.7d8bb73f802a467825fbdc90eaee2613.jpg;640;640;Wheel;283;2;427;528
frame2302_jpg.rf.7d8bb73f802a467825fbdc90eaee2613.jpg;640;640;Cracks-Scratches;353;149;370;177
frame2302_jpg.rf.7d8bb73f802a467825fbdc90eaee2613.jpg;640;640;Shelling;329;3;399;189
frame5975_jpg.rf.7f3a36ad7db2df92366da4881b8d1c02.jpg;640;640;Wheel;248;118;346;453
frame5975_jpg.rf.7f3a36ad7db2df92366da4881b8d1c02.jpg;640;640;Shelling;258;361;287;447
frame5975_jpg.rf.7f3a36ad7db2df92366da4881b8d1c02.jpg;640;640;Cracks-Scratches;251;317;257;344
frame7047_jpg.rf.804602f930136b6d97e8ccac29c1520c.jpg;640;640;Wheel;303;280;361;507
frame7047_jpg.rf.804602f930136b6d97e8ccac29c1520c.jpg;640;640;Cracks-Scratches;327;324;338;462
frame9090_jpg.rf.7a4462625c34e73d49cb42ff0f05f0a0.jpg;640;640;Wheel;189;265;512;366
frame9090_jpg.rf.7a4462625c34e73d49cb42ff0f05f0a0.jpg;640;640;Shelling;198;282;293;325
frame9090_jpg.rf.7a4462625c34e73d49cb42ff0f05f0a0.jpg;640;640;Cracks-Scratches;308;327;336;341
frame9090_jpg.rf.7a4462625c34e73d49cb42ff0f05f0a0.jpg;640;640;Cracks-Scratches;314;315;348;328
frame9090_jpg.rf.7a4462625c34e73d49cb42ff0f05f0a0.jpg;640;640;Cracks-Scratches;367;328;394;339
frame9108_jpg.rf.7c4285d79e9efad097c8ec10fccb189a.jpg;640;640;Wheel;114;244;459;345
frame9108_jpg.rf.7c4285d79e9efad097c8ec10fccb189a.jpg;640;640;Shelling;363;254;426;277
frame9235_jpg.rf.7d593d9676a0322dcfa876bf6e0ef204.jpg;640;640;Wheel;418;277;507;322
frame9105_jpg.rf.821b5cb2a36dd501c49a1e0893d6f32a.jpg;640;640;Wheel;276;133;342;403
frame9105_jpg.rf.821b5cb2a36dd501c49a1e0893d6f32a.jpg;640;640;Shelling;321;314;337;356
frame7050_jpg.rf.80f4f66b5516e4d63a4046b732f20367.jpg;640;640;Wheel;251;287;507;356
frame7050_jpg.rf.80f4f66b5516e4d63a4046b732f20367.jpg;640;640;Cracks-Scratches;309;315;369;319
frame7043_jpg.rf.8726c4859743285d8d1ecc6aeaacd221.jpg;640;640;Wheel;279;128;350;327
frame7043_jpg.rf.8726c4859743285d8d1ecc6aeaacd221.jpg;640;640;Cracks-Scratches;309;238;319;294
frame7603_jpg.rf.87a80d26e8b05145ebef895049710124.jpg;640;640;Wheel;267;109;356;515
frame7603_jpg.rf.87a80d26e8b05145ebef895049710124.jpg;640;640;Shelling;274;134;292;269
frame7603_jpg.rf.87a80d26e8b05145ebef895049710124.jpg;640;640;Discoloration;274;272;295;312
frame6475_jpg.rf.85fc55b7e2ae2fb87e11aba3b86bf785.jpg;640;640;Wheel;250;67;368;519
frame6475_jpg.rf.85fc55b7e2ae2fb87e11aba3b86bf785.jpg;640;640;Shelling;284;86;341;219
frame6475_jpg.rf.85fc55b7e2ae2fb87e11aba3b86bf785.jpg;640;640;Cracks-Scratches;251;300;268;402
frame2303_jpg.rf.8636ffe05aa3cf70ebf87632ee26100c.jpg;640;640;Wheel;271;0;431;524
frame2303_jpg.rf.8636ffe05aa3cf70ebf87632ee26100c.jpg;640;640;Cracks-Scratches;354;163;368;196
frame2303_jpg.rf.8636ffe05aa3cf70ebf87632ee26100c.jpg;640;640;Shelling;321;0;394;173
frame6475_jpg.rf.832bedc05f72650be198854cd49d0572.jpg;640;640;Wheel;289;122;382;578
frame6475_jpg.rf.832bedc05f72650be198854cd49d0572.jpg;640;640;Shelling;341;415;374;554
frame6475_jpg.rf.832bedc05f72650be198854cd49d0572.jpg;640;640;Cracks-Scratches;363;229;380;332
frame9092_jpg.rf.83943d97371bc9bbc1436d6eeba43b11.jpg;640;640;Wheel;251;125;376;508
frame9092_jpg.rf.83943d97371bc9bbc1436d6eeba43b11.jpg;640;640;Shelling;294;140;352;249
frame9092_jpg.rf.83943d97371bc9bbc1436d6eeba43b11.jpg;640;640;Cracks-Scratches;254;426;265;468
frame9092_jpg.rf.83943d97371bc9bbc1436d6eeba43b11.jpg;640;640;Cracks-Scratches;272;420;281;473
frame2302_jpg.rf.87244f4f1e3df8cf27d76874c2965fa0.jpg;640;640;Wheel;285;11;473;530
frame2302_jpg.rf.87244f4f1e3df8cf27d76874c2965fa0.jpg;640;640;Cracks-Scratches;412;171;425;199
frame2302_jpg.rf.87244f4f1e3df8cf27d76874c2965fa0.jpg;640;640;Shelling;434;26;465;222
frame5984_jpg.rf.87d5508bb198d218e939fd2c5e2bb464.jpg;640;640;Wheel;230;136;340;525
frame5984_jpg.rf.87d5508bb198d218e939fd2c5e2bb464.jpg;640;640;Shelling;239;142;267;267
frame5984_jpg.rf.87d5508bb198d218e939fd2c5e2bb464.jpg;640;640;Cracks-Scratches;239;350;247;384
frame5978_jpg.rf.84c090b7a796bc93ce0a82726af00950.jpg;640;640;Wheel;171;242;524;344
frame5978_jpg.rf.84c090b7a796bc93ce0a82726af00950.jpg;640;640;Cracks-Scratches;309;244;344;252
frame5978_jpg.rf.84c090b7a796bc93ce0a82726af00950.jpg;640;640;Shelling;177;250;273;283
frame6473_jpg.rf.80ea1fb8f5281676906b13649b7eb51a.jpg;640;640;Wheel;262;121;355;553
frame6473_jpg.rf.80ea1fb8f5281676906b13649b7eb51a.jpg;640;640;Shelling;271;398;296;535
frame6473_jpg.rf.80ea1fb8f5281676906b13649b7eb51a.jpg;640;640;Cracks-Scratches;268;254;283;328
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Wheel;295;126;387;625
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Shelling;352;397;381;534
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Cracks-Scratches;331;139;355;362
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Discoloration;355;243;379;295
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Discoloration;355;365;378;396
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Discoloration;347;148;377;242
frame1505_jpg.rf.829dc99b17243c758309256280f13ed0.jpg;640;640;Shelling;346;525;365;580
frame9090_jpg.rf.86a1118ff1f8f4b3e0645e33c7bee2e4.jpg;640;640;Wheel;130;299;456;363
frame9090_jpg.rf.86a1118ff1f8f4b3e0645e33c7bee2e4.jpg;640;640;Shelling;345;307;444;328
frame9090_jpg.rf.86a1118ff1f8f4b3e0645e33c7bee2e4.jpg;640;640;Cracks-Scratches;299;302;329;310
frame9090_jpg.rf.86a1118ff1f8f4b3e0645e33c7bee2e4.jpg;640;640;Cracks-Scratches;290;317;325;324
frame9090_jpg.rf.86a1118ff1f8f4b3e0645e33c7bee2e4.jpg;640;640;Cracks-Scratches;245;318;271;324
frame7603_jpg.rf.86c4efa813916b43e95236d59fb88436.jpg;640;640;Wheel;117;280;531;363
frame7603_jpg.rf.86c4efa813916b43e95236d59fb88436.jpg;640;640;Shelling;372;319;510;354
frame7603_jpg.rf.86c4efa813916b43e95236d59fb88436.jpg;640;640;Discoloration;330;335;371;356
frame5961_jpg.rf.835d4cab5d4a8c4f477a9c199fb71f82.jpg;640;640;Wheel;257;243;346;519
frame5961_jpg.rf.835d4cab5d4a8c4f477a9c199fb71f82.jpg;640;640;Shelling;272;249;298;297
frame5961_jpg.rf.835d4cab5d4a8c4f477a9c199fb71f82.jpg;640;640;Cracks-Scratches;271;244;279;254
frame1670_jpg.rf.85158b09e4d35292d8a7264df0b14ff1.jpg;640;640;Wheel;292;130;360;402
frame1670_jpg.rf.85158b09e4d35292d8a7264df0b14ff1.jpg;640;640;Shelling;295;317;318;396
frame1670_jpg.rf.85158b09e4d35292d8a7264df0b14ff1.jpg;640;640;Cracks-Scratches;316;145;327;292
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Wheel;305;2;430;525
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Shelling;394;8;420;78
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Shelling;397;101;423;182
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Cracks-Scratches;348;411;355;467
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Cracks-Scratches;356;330;380;460
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Cracks-Scratches;313;479;340;520
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Discoloration;394;183;428;250
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Discoloration;365;389;408;489
frame1518_jpg.rf.880d770ca4d0eb2e2323f0e6dc783ee8.jpg;640;640;Cracks-Scratches;339;470;357;504
frame2306_jpg.rf.82fe48a816b84220ce207b5d150ce62f.jpg;640;640;Wheel;179;0;332;538
frame2306_jpg.rf.82fe48a816b84220ce207b5d150ce62f.jpg;640;640;Shelling;191;2;229;163
frame2306_jpg.rf.82fe48a816b84220ce207b5d150ce62f.jpg;640;640;Cracks-Scratches;226;236;239;269
frame7728_jpg.rf.881fb33fd5c77f176aa7a9884088d4ea.jpg;640;640;Wheel;120;239;595;360
frame7728_jpg.rf.881fb33fd5c77f176aa7a9884088d4ea.jpg;640;640;Shelling;437;267;576;325
frame7728_jpg.rf.881fb33fd5c77f176aa7a9884088d4ea.jpg;640;640;Discoloration;317;252;442;285
frame7055_jpg.rf.870e3210fdc5d6861a1a028f7da9fce4.jpg;640;640;Wheel;285;186;383;516
frame7055_jpg.rf.870e3210fdc5d6861a1a028f7da9fce4.jpg;640;640;Cracks-Scratches;336;269;350;378
frame5995_jpg.rf.897460444b44be9cc0e5298a97ee2bc8.jpg;640;640;Wheel;303;10;433;531
frame5995_jpg.rf.897460444b44be9cc0e5298a97ee2bc8.jpg;640;640;Shelling;382;32;423;248
frame5995_jpg.rf.897460444b44be9cc0e5298a97ee2bc8.jpg;640;640;Cracks-Scratches;404;420;414;444
frame5993_jpg.rf.8552c6dfd0e2769c8817132c3c2f9152.jpg;640;640;Wheel;290;45;449;536
frame5993_jpg.rf.8552c6dfd0e2769c8817132c3c2f9152.jpg;640;640;Shelling;396;89;440;268
frame5993_jpg.rf.8552c6dfd0e2769c8817132c3c2f9152.jpg;640;640;Cracks-Scratches;383;421;394;447
frame5969_jpg.rf.89b9d286e5fff36409c1a614d9c7f4b2.jpg;640;640;Wheel;234;219;375;521
frame5969_jpg.rf.89b9d286e5fff36409c1a614d9c7f4b2.jpg;640;640;Shelling;249;261;278;308
frame5969_jpg.rf.89b9d286e5fff36409c1a614d9c7f4b2.jpg;640;640;Cracks-Scratches;248;288;256;316
frame9104_jpg.rf.5fd60b0b9077abffda00f651d4a5fb82.jpg;640;640;Wheel;308;262;365;505
frame9104_jpg.rf.5fd60b0b9077abffda00f651d4a5fb82.jpg;640;640;Shelling;315;315;325;340
frame2309_jpg.rf.8a328709a58986fcac53258f5551effe.jpg;640;640;Wheel;302;87;520;630
frame2309_jpg.rf.8a328709a58986fcac53258f5551effe.jpg;640;640;Cracks-Scratches;410;282;430;315
frame2309_jpg.rf.8a328709a58986fcac53258f5551effe.jpg;640;640;Shelling;480;485;507;612
frame6545_jpg.rf.89b277c9536e5286a5ecaf8a1dd56f67.jpg;640;640;Wheel;111;294;584;426
frame6545_jpg.rf.89b277c9536e5286a5ecaf8a1dd56f67.jpg;640;640;Cracks-Scratches;234;414;271;422
frame6545_jpg.rf.89b277c9536e5286a5ecaf8a1dd56f67.jpg;640;640;Shelling;499;367;545;400
frame6545_jpg.rf.89b277c9536e5286a5ecaf8a1dd56f67.jpg;640;640;Shelling;388;379;457;417
frame6473_jpg.rf.89bfc8db7d9c74c5872950459d191520.jpg;640;640;Wheel;260;91;385;517
frame6473_jpg.rf.89bfc8db7d9c74c5872950459d191520.jpg;640;640;Shelling;284;106;343;231
frame6473_jpg.rf.89bfc8db7d9c74c5872950459d191520.jpg;640;640;Cracks-Scratches;361;298;379;373
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Wheel;263;124;404;638
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Shelling;329;510;357;577
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Shelling;343;432;376;500
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Cracks-Scratches;345;128;366;190
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Cracks-Scratches;348;248;361;291
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Discoloration;372;151;399;288
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Discoloration;353;373;387;431
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Cracks-Scratches;360;189;369;228
frame1517_jpg.rf.8cbefa4aea5409125104434dac417bc2.jpg;640;640;Cracks-Scratches;352;256;367;339
frame9238_jpg.rf.8b6131904da90cd696d8ec0ba39619a4.jpg;640;640;Wheel;353;303;508;381
frame7727_jpg.rf.8a0a06c44b47590a8114d40c483bd54d.jpg;640;640;Wheel;79;291;519;386
frame7727_jpg.rf.8a0a06c44b47590a8114d40c483bd54d.jpg;640;640;Shelling;98;349;228;380
frame7727_jpg.rf.8a0a06c44b47590a8114d40c483bd54d.jpg;640;640;Discoloration;232;354;350;376
frame7605_jpg.rf.8f1fd288b6f95759e9c67d1faa651fc9.jpg;640;640;Wheel;295;118;393;587
frame7605_jpg.rf.8f1fd288b6f95759e9c67d1faa651fc9.jpg;640;640;Shelling;349;517;372;558
frame7605_jpg.rf.8f1fd288b6f95759e9c67d1faa651fc9.jpg;640;640;Discoloration;364;363;386;406
frame7605_jpg.rf.8f1fd288b6f95759e9c67d1faa651fc9.jpg;640;640;Discoloration;362;280;388;335
frame7605_jpg.rf.8f1fd288b6f95759e9c67d1faa651fc9.jpg;640;640;Shelling;364;336;389;363
frame9091_jpg.rf.8d912fcd413137dfd7cc3c2101ad62ff.jpg;640;640;Wheel;288;160;358;511
frame9091_jpg.rf.8d912fcd413137dfd7cc3c2101ad62ff.jpg;640;640;Cracks-Scratches;292;367;303;432
frame9091_jpg.rf.8d912fcd413137dfd7cc3c2101ad62ff.jpg;640;640;Cracks-Scratches;308;351;317;453
frame9091_jpg.rf.8d912fcd413137dfd7cc3c2101ad62ff.jpg;640;640;Shelling;294;173;318;277
frame5974_jpg.rf.8b1611de2a8d69359441fcde8aac8c85.jpg;640;640;Wheel;121;221;443;375
frame5974_jpg.rf.8b1611de2a8d69359441fcde8aac8c85.jpg;640;640;Shelling;339;230;423;269
frame5974_jpg.rf.8b1611de2a8d69359441fcde8aac8c85.jpg;640;640;Cracks-Scratches;300;247;328;258
frame5994_jpg.rf.90be9a404bba1c4e0f4732f561947682.jpg;640;640;Wheel;212;27;352;533
frame5994_jpg.rf.90be9a404bba1c4e0f4732f561947682.jpg;640;640;Shelling;231;71;283;244
frame5994_jpg.rf.90be9a404bba1c4e0f4732f561947682.jpg;640;640;Cracks-Scratches;217;406;226;433
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Wheel;203;4;363;514
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Shelling;208;85;239;145
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Shelling;217;160;251;230
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Cracks-Scratches;325;452;359;509
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Cracks-Scratches;301;353;307;398
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Discoloration;257;369;327;494
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Discoloration;226;227;261;285
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Cracks-Scratches;306;417;321;456
frame1517_jpg.rf.903d10aff4516a69faf64c015e6df40c.jpg;640;640;Cracks-Scratches;277;310;300;393
frame5985_jpg.rf.8f9979a63892f9c695fbb68f6d4bc83a.jpg;640;640;Wheel;114;223;514;337
frame5985_jpg.rf.8f9979a63892f9c695fbb68f6d4bc83a.jpg;640;640;Shelling;371;230;509;261
frame5985_jpg.rf.8f9979a63892f9c695fbb68f6d4bc83a.jpg;640;640;Cracks-Scratches;253;233;283;241
frame9235_jpg.rf.88df462e3e64faecb81732fd41ce9c99.jpg;640;640;Wheel;292;412;339;506
frame6541_jpg.rf.90b5b6bdddb2aad7d51c15e41eaaf355.jpg;640;640;Wheel;114;231;467;344
frame6541_jpg.rf.90b5b6bdddb2aad7d51c15e41eaaf355.jpg;640;640;Cracks-Scratches;302;238;337;248
frame5972_jpg.rf.897e1420e75ccd3ce17897176724bdc1.jpg;640;640;Wheel;203;251;520;348
frame5972_jpg.rf.897e1420e75ccd3ce17897176724bdc1.jpg;640;640;Shelling;208;258;289;282
frame5972_jpg.rf.897e1420e75ccd3ce17897176724bdc1.jpg;640;640;Cracks-Scratches;283;254;313;260
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Wheel;263;97;368;513
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Cracks-Scratches;327;339;344;496
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Shelling;303;136;323;195
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Shelling;311;177;349;289
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Discoloration;336;336;356;363
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Discoloration;327;285;347;310
frame1503_jpg.rf.8ff8ace186f8da42745ada74fd67b8c0.jpg;640;640;Discoloration;339;367;364;493
frame5988_jpg.rf.8f2ede9a5bc8250a8793932c99c1ca1b.jpg;640;640;Wheel;99;226;529;343
frame5988_jpg.rf.8f2ede9a5bc8250a8793932c99c1ca1b.jpg;640;640;Shelling;108;236;261;267
frame5988_jpg.rf.8f2ede9a5bc8250a8793932c99c1ca1b.jpg;640;640;Cracks-Scratches;375;237;406;244
frame2300_jpg.rf.8fb71418ee1ecd6e285ab548dd4ad5f9.jpg;640;640;Wheel;300;110;413;638
frame2300_jpg.rf.8fb71418ee1ecd6e285ab548dd4ad5f9.jpg;640;640;Cracks-Scratches;362;487;373;512
frame2300_jpg.rf.8fb71418ee1ecd6e285ab548dd4ad5f9.jpg;640;640;Shelling;360;439;400;613
frame7047_jpg.rf.9149bc0b445d033cb0292057f32e9365.jpg;640;640;Wheel;280;126;367;354
frame7047_jpg.rf.9149bc0b445d033cb0292057f32e9365.jpg;640;640;Cracks-Scratches;306;173;328;311
frame7728_jpg.rf.8e0a0527c2d95d800ac29ebe3104c00f.jpg;640;640;Wheel;119;289;594;397
frame7728_jpg.rf.8e0a0527c2d95d800ac29ebe3104c00f.jpg;640;640;Shelling;434;328;574;379
frame7728_jpg.rf.8e0a0527c2d95d800ac29ebe3104c00f.jpg;640;640;Discoloration;313;361;438;387
frame5961_jpg.rf.8e3427adefbea8d0f9346a641e4421a5.jpg;640;640;Wheel;259;122;354;397
frame5961_jpg.rf.8e3427adefbea8d0f9346a641e4421a5.jpg;640;640;Shelling;266;334;290;385
frame5961_jpg.rf.8e3427adefbea8d0f9346a641e4421a5.jpg;640;640;Cracks-Scratches;260;376;268;386
frame2305_jpg.rf.8f1db8bb659750ecca920782c8aa6bd1.jpg;640;640;Wheel;13;142;534;357
frame2305_jpg.rf.8f1db8bb659750ecca920782c8aa6bd1.jpg;640;640;Cracks-Scratches;233;212;267;231
frame2305_jpg.rf.8f1db8bb659750ecca920782c8aa6bd1.jpg;640;640;Shelling;32;151;207;186
frame6471_jpg.rf.910028f183047a935e8234623c4d14ab.jpg;640;640;Wheel;107;247;510;389
frame6471_jpg.rf.910028f183047a935e8234623c4d14ab.jpg;640;640;Shelling;128;251;266;283
frame6471_jpg.rf.910028f183047a935e8234623c4d14ab.jpg;640;640;Cracks-Scratches;291;272;361;293
frame9108_jpg.rf.91b262b0101b17d7ee6d3672f2b88c51.jpg;640;640;Wheel;296;175;391;523
frame9108_jpg.rf.91b262b0101b17d7ee6d3672f2b88c51.jpg;640;640;Shelling;359;209;382;273
frame7607_jpg.rf.8e3c3022c8953789e9926782cedfdc7a.jpg;640;640;Wheel;114;205;638;364
frame7607_jpg.rf.8e3c3022c8953789e9926782cedfdc7a.jpg;640;640;Shelling;378;228;415;258
frame7607_jpg.rf.8e3c3022c8953789e9926782cedfdc7a.jpg;640;640;Discoloration;417;233;468;265
frame7607_jpg.rf.8e3c3022c8953789e9926782cedfdc7a.jpg;640;640;Discoloration;314;217;382;252
frame7607_jpg.rf.8e3c3022c8953789e9926782cedfdc7a.jpg;640;640;Shelling;571;273;632;316
frame7607_jpg.rf.8e3c3022c8953789e9926782cedfdc7a.jpg;640;640;Shelling;466;238;546;286
frame2306_jpg.rf.91f2d3457dd37a5915f37d64a79373b9.jpg;640;640;Wheel;104;185;640;333
frame2306_jpg.rf.91f2d3457dd37a5915f37d64a79373b9.jpg;640;640;Shelling;484;200;640;250
frame2306_jpg.rf.91f2d3457dd37a5915f37d64a79373b9.jpg;640;640;Cracks-Scratches;375;229;408;241
frame9281_jpg.rf.95424c93b75a8a443715d86368f57c0b.jpg;640;640;Wheel;145;323;313;373
frame6473_jpg.rf.962366c457901b1b2d8e40894780855e.jpg;640;640;Wheel;119;275;551;386
frame6473_jpg.rf.962366c457901b1b2d8e40894780855e.jpg;640;640;Shelling;393;356;531;378
frame6473_jpg.rf.962366c457901b1b2d8e40894780855e.jpg;640;640;Cracks-Scratches;248;352;322;371
frame9221_jpg.rf.95bee68973259491239a5cd7b162a1fe.jpg;640;640;Wheel;273;134;329;295
frame9283_jpg.rf.9355a4e7cfd8a8e5b979a7d361d47964.jpg;640;640;Wheel;306;141;393;339
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Shelling;397;355;458;380
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Shelling;463;354;523;375
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Cracks-Scratches;186;326;238;339
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Cracks-Scratches;138;315;185;331
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Cracks-Scratches;274;340;346;349
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Discoloration;148;330;227;369
frame1516_jpg.rf.959ab91e31c1450d514fd214b15e00d8.jpg;640;640;Wheel;125;292;617;384
frame6476_jpg.rf.920c56b606a268a306371801e58d1b30.jpg;640;640;Wheel;220;66;377;517
frame6476_jpg.rf.920c56b606a268a306371801e58d1b30.jpg;640;640;Shelling;225;89;257;241
frame6476_jpg.rf.920c56b606a268a306371801e58d1b30.jpg;640;640;Cracks-Scratches;262;340;296;440
frame5991_jpg.rf.923f362ed656fc73b14a38b4266878c1.jpg;640;640;Wheel;281;111;468;570
frame5991_jpg.rf.923f362ed656fc73b14a38b4266878c1.jpg;640;640;Shelling;400;360;457;533
frame5991_jpg.rf.923f362ed656fc73b14a38b4266878c1.jpg;640;640;Cracks-Scratches;380;203;391;226
frame9106_jpg.rf.91d35f6321f59c7c57ed5844800f6c35.jpg;640;640;Wheel;130;286;412;358
frame9106_jpg.rf.91d35f6321f59c7c57ed5844800f6c35.jpg;640;640;Shelling;331;295;361;312
frame9020_jpg.rf.93d49ae1954beb1703a5b94ce2b8d451.jpg;640;640;Wheel;163;288;515;368
frame9020_jpg.rf.93d49ae1954beb1703a5b94ce2b8d451.jpg;640;640;Shelling;263;343;296;355
frame9020_jpg.rf.93d49ae1954beb1703a5b94ce2b8d451.jpg;640;640;Cracks-Scratches;330;335;427;342
frame5985_jpg.rf.96aec7818c1a7d5b70e28c4c040ea960.jpg;640;640;Wheel;122;289;517;417
frame5985_jpg.rf.96aec7818c1a7d5b70e28c4c040ea960.jpg;640;640;Shelling;124;333;252;392
frame5985_jpg.rf.96aec7818c1a7d5b70e28c4c040ea960.jpg;640;640;Cracks-Scratches;339;403;368;412
frame7751_jpg.rf.90394a7aeed85ea42e98c7553c3398e3.jpg;640;640;Wheel;0;310;537;465
frame7751_jpg.rf.90394a7aeed85ea42e98c7553c3398e3.jpg;640;640;Shelling;4;398;169;452
frame9107_jpg.rf.9891e437110b92a95afe77c10faa2860.jpg;640;640;Wheel;258;131;385;424
frame9107_jpg.rf.9891e437110b92a95afe77c10faa2860.jpg;640;640;Shelling;345;339;369;384
frame9237_jpg.rf.96f87ec198f34d8f9be4427a49a41e99.jpg;640;640;Wheel;300;384;360;513
frame6469_jpg.rf.99486105049f5798cae02cd53e49bcff.jpg;640;640;Shelling;139;301;263;364
frame6469_jpg.rf.99486105049f5798cae02cd53e49bcff.jpg;640;640;Wheel;126;253;513;383
frame6469_jpg.rf.99486105049f5798cae02cd53e49bcff.jpg;640;640;Cracks-Scratches;247;282;308;303
frame9090_jpg.rf.985605bd7a2b1b76adeaf032a76d17e5.jpg;640;640;Wheel;299;185;361;509
frame9090_jpg.rf.985605bd7a2b1b76adeaf032a76d17e5.jpg;640;640;Shelling;306;197;329;295
frame9090_jpg.rf.985605bd7a2b1b76adeaf032a76d17e5.jpg;640;640;Cracks-Scratches;302;311;309;340
frame9090_jpg.rf.985605bd7a2b1b76adeaf032a76d17e5.jpg;640;640;Cracks-Scratches;316;315;323;349
frame9090_jpg.rf.985605bd7a2b1b76adeaf032a76d17e5.jpg;640;640;Cracks-Scratches;317;368;323;394
frame5981_jpg.rf.92f550b0f59b33963ac88cddf68be2ec.jpg;640;640;Wheel;152;285;518;413
frame5981_jpg.rf.92f550b0f59b33963ac88cddf68be2ec.jpg;640;640;Shelling;155;333;260;382
frame5981_jpg.rf.92f550b0f59b33963ac88cddf68be2ec.jpg;640;640;Cracks-Scratches;319;394;344;404
frame6000_jpg.rf.9708a07206658c7277bfa7e98f8059e9.jpg;640;640;Wheel;14;143;538;361
frame6000_jpg.rf.9708a07206658c7277bfa7e98f8059e9.jpg;640;640;Shelling;35;150;259;216
frame6000_jpg.rf.9708a07206658c7277bfa7e98f8059e9.jpg;640;640;Cracks-Scratches;469;263;490;274
frame5988_jpg.rf.9573268ba26a12403c0afaafaa5dd73b.jpg;640;640;Wheel;220;113;337;540
frame5988_jpg.rf.9573268ba26a12403c0afaafaa5dd73b.jpg;640;640;Shelling;229;378;260;531
